time_captured,AXP_Open
2011-03-16,43.37
2011-03-17,43.02
2011-03-18,44.07
2011-03-21,44.75
2011-03-22,44.36
2011-03-23,44.62
2011-03-24,45.25
2011-03-25,45.56
2011-03-28,45.54
2011-03-29,45.69
2011-03-30,46.06
2011-03-31,45.83
2011-04-01,45.7
2011-04-04,45.61
2011-04-05,45.24
2011-04-06,45.59
2011-04-07,46.2
2011-04-08,46.24
2011-04-11,46.36
2011-04-12,46.22
2011-04-13,46.32
2011-04-14,45.92
2011-04-15,46.1
2011-04-18,45.85
2011-04-19,46.1
2011-04-20,46.89
2011-04-21,46.47
2011-04-25,47.19
2011-04-26,47.1
2011-04-27,47.15
2011-04-28,47.55
2011-04-29,48.33
2011-05-02,49.37
2011-05-03,49.66
2011-05-04,49.95
2011-05-05,49.53
2011-05-06,49.9
2011-05-09,50.06
2011-05-10,50.42
2011-05-11,50.14
2011-05-12,49.79
2011-05-13,49.77
2011-05-16,49.42
2011-05-17,49.94
2011-05-18,50.79
2011-05-19,51.19
2011-05-20,51.75
2011-05-23,50.74
2011-05-24,51.15
2011-05-25,50.44
2011-05-26,50.15
2011-05-27,50.83
2011-05-31,51.39
2011-06-01,51.31
2011-06-02,49.99
2011-06-03,49.45
2011-06-06,49.13
2011-06-07,49.05
2011-06-08,48.83
2011-06-09,48.02
2011-06-10,48.2
2011-06-13,47.96
2011-06-14,48.54
2011-06-15,47.94
2011-06-16,47.25
2011-06-17,48.68
2011-06-20,48.35
2011-06-21,49.02
2011-06-22,49.55
2011-06-23,49.35
2011-06-24,49.3
2011-06-27,48.49
2011-06-28,49.67
2011-06-29,49.84
2011-06-30,50.97
2011-07-01,51.69
2011-07-05,52.27
2011-07-06,52.21
2011-07-07,52.78
2011-07-08,52.95
2011-07-11,52.5
2011-07-12,52.92
2011-07-13,52.57
2011-07-14,52.24
2011-07-15,51.6
2011-07-18,51.5
2011-07-19,51.74
2011-07-20,52.17
2011-07-21,52.23
2011-07-22,52.99
2011-07-25,51.66
2011-07-26,51.71
2011-07-27,51.24
2011-07-28,50.6
2011-07-29,50.13
2011-08-01,50.49
2011-08-02,49.39
2011-08-03,48.49
2011-08-04,48.05
2011-08-05,47.42
2011-08-08,45.85
2011-08-09,43.58
2011-08-10,44.7
2011-08-11,43.22
2011-08-12,45.92
2011-08-15,45.16
2011-08-16,45.19
2011-08-17,45.27
2011-08-18,44.3
2011-08-19,43.86
2011-08-22,45.2
2011-08-23,44.7
2011-08-24,46.42
2011-08-25,48.74
2011-08-26,47.93
2011-08-29,49.21
2011-08-30,48.37
2011-08-31,49.0
2011-09-01,49.64
2011-09-02,48.67
2011-09-06,47.25
2011-09-07,48.73
2011-09-08,49.22
2011-09-09,49.08
2011-09-12,46.34
2011-09-13,47.56
2011-09-14,48.16
2011-09-15,49.62
2011-09-16,49.63
2011-09-19,49.26
2011-09-20,48.98
2011-09-21,49.39
2011-09-22,47.25
2011-09-23,46.19
2011-09-26,46.85
2011-09-27,48.65
2011-09-28,47.45
2011-09-29,47.59
2011-09-30,46.08
2011-10-03,44.52
2011-10-04,42.51
2011-10-05,43.45
2011-10-06,43.3
2011-10-07,44.67
2011-10-10,44.45
2011-10-11,45.27
2011-10-12,46.11
2011-10-13,46.4
2011-10-14,47.18
2011-10-17,45.87
2011-10-18,45.21
2011-10-19,46.71
2011-10-20,45.5
2011-10-21,46.86
2011-10-24,48.32
2011-10-25,49.51
2011-10-26,50.0
2011-10-27,51.57
2011-10-28,51.48
2011-10-31,51.32
2011-11-01,49.58
2011-11-02,49.87
2011-11-03,50.78
2011-11-04,51.27
2011-11-07,50.87
2011-11-08,51.56
2011-11-09,50.39
2011-11-10,49.85
2011-11-11,49.97
2011-11-14,49.79
2011-11-15,49.23
2011-11-16,49.29
2011-11-17,48.03
2011-11-18,46.95
2011-11-21,46.15
2011-11-22,46.01
2011-11-23,45.5
2011-11-25,44.86
2011-11-28,46.07
2011-11-29,46.15
2011-11-30,47.11
2011-12-01,47.7
2011-12-02,48.34
2011-12-05,49.16
2011-12-06,48.88
2011-12-07,48.17
2011-12-08,48.83
2011-12-09,48.54
2011-12-12,48.19
2011-12-13,48.57
2011-12-14,46.84
2011-12-15,47.62
2011-12-16,46.84
2011-12-19,46.87
2011-12-20,46.69
2011-12-21,48.12
2011-12-22,47.74
2011-12-23,47.73
2011-12-27,47.96
2011-12-28,47.73
2011-12-29,47.17
2011-12-30,47.65
2012-01-03,48.3
2012-01-04,48.02
2012-01-05,47.84
2012-01-06,48.87
2012-01-09,48.32
2012-01-10,48.96
2012-01-11,48.45
2012-01-12,49.19
2012-01-13,49.13
2012-01-17,49.59
2012-01-18,50.13
2012-01-19,50.71
2012-01-20,49.13
2012-01-23,50.02
2012-01-24,49.1
2012-01-25,49.4
2012-01-26,50.37
2012-01-27,49.67
2012-01-30,49.43
2012-01-31,49.5
2012-02-01,50.37
2012-02-02,50.72
2012-02-03,51.85
2012-02-06,51.88
2012-02-07,51.53
2012-02-08,51.84
2012-02-09,51.85
2012-02-10,51.82
2012-02-13,52.24
2012-02-14,52.02
2012-02-15,52.42
2012-02-16,51.54
2012-02-17,53.31
2012-02-21,52.72
2012-02-22,52.77
2012-02-23,52.79
2012-02-24,52.93
2012-02-27,52.93
2012-02-28,53.57
2012-02-29,53.46
2012-03-01,53.03
2012-03-02,53.56
2012-03-05,52.65
2012-03-06,52.42
2012-03-07,51.84
2012-03-08,52.74
2012-03-09,53.03
2012-03-12,53.2
2012-03-13,53.17
2012-03-14,54.66
2012-03-15,56.06
2012-03-16,57.31
2012-03-19,56.6
2012-03-20,56.72
2012-03-21,57.08
2012-03-22,56.78
2012-03-23,57.28
2012-03-26,57.75
2012-03-27,59.0
2012-03-28,58.38
2012-03-29,58.28
2012-03-30,58.18
2012-04-02,57.9
2012-04-03,57.89
2012-04-04,57.98
2012-04-05,57.23
2012-04-09,57.22
2012-04-10,57.1
2012-04-11,56.8
2012-04-12,57.04
2012-04-13,58.01
2012-04-16,57.73
2012-04-17,57.96
2012-04-18,58.16
2012-04-19,57.72
2012-04-20,57.52
2012-04-23,56.96
2012-04-24,57.24
2012-04-25,57.94
2012-04-26,58.85
2012-04-27,59.85
2012-04-30,60.05
2012-05-01,59.95
2012-05-02,60.5
2012-05-03,61.13
2012-05-04,60.68
2012-05-07,60.06
2012-05-08,59.86
2012-05-09,59.17
2012-05-10,59.87
2012-05-11,59.17
2012-05-14,59.02
2012-05-15,58.42
2012-05-16,58.34
2012-05-17,57.37
2012-05-18,55.74
2012-05-21,55.82
2012-05-22,56.48
2012-05-23,55.82
2012-05-24,55.99
2012-05-25,56.28
2012-05-29,56.25
2012-05-30,55.84
2012-05-31,55.58
2012-06-01,54.62
2012-06-04,53.47
2012-06-05,53.46
2012-06-06,54.61
2012-06-07,56.06
2012-06-08,55.13
2012-06-11,56.46
2012-06-12,55.16
2012-06-13,56.15
2012-06-14,55.11
2012-06-15,55.48
2012-06-18,56.09
2012-06-19,56.19
2012-06-20,57.12
2012-06-21,57.59
2012-06-22,56.81
2012-06-25,56.29
2012-06-26,56.01
2012-06-27,56.34
2012-06-28,56.4
2012-06-29,57.65
2012-07-02,58.51
2012-07-03,58.72
2012-07-05,59.14
2012-07-06,58.54
2012-07-09,58.49
2012-07-10,59.04
2012-07-11,58.29
2012-07-12,57.47
2012-07-13,57.02
2012-07-16,58.06
2012-07-17,59.22
2012-07-18,58.29
2012-07-19,57.66
2012-07-20,55.92
2012-07-23,54.73
2012-07-24,55.71
2012-07-25,55.82
2012-07-26,56.87
2012-07-27,58.06
2012-07-30,58.53
2012-07-31,58.19
2012-08-01,57.52
2012-08-02,56.38
2012-08-03,57.2
2012-08-06,57.81
2012-08-07,57.38
2012-08-08,57.53
2012-08-09,57.55
2012-08-10,56.22
2012-08-13,55.77
2012-08-14,56.37
2012-08-15,56.07
2012-08-16,56.74
2012-08-17,57.51
2012-08-20,57.37
2012-08-21,57.0
2012-08-22,56.54
2012-08-23,56.6
2012-08-24,56.42
2012-08-27,57.6
2012-08-28,57.18
2012-08-29,57.59
2012-08-30,57.21
2012-08-31,57.55
2012-09-04,58.35
2012-09-05,58.41
2012-09-06,57.52
2012-09-07,57.36
2012-09-10,57.89
2012-09-11,57.29
2012-09-12,57.18
2012-09-13,57.39
2012-09-14,59.24
2012-09-17,59.25
2012-09-18,58.93
2012-09-19,58.63
2012-09-20,58.4
2012-09-21,58.45
2012-09-24,57.56
2012-09-25,57.8
2012-09-26,57.14
2012-09-27,56.66
2012-09-28,56.46
2012-10-01,57.18
2012-10-02,57.99
2012-10-03,57.16
2012-10-04,57.8
2012-10-05,58.66
2012-10-08,58.49
2012-10-09,58.88
2012-10-10,58.41
2012-10-11,58.3
2012-10-12,58.34
2012-10-15,57.78
2012-10-16,57.89
2012-10-17,58.91
2012-10-18,58.83
2012-10-19,57.65
2012-10-22,56.76
2012-10-23,56.19
2012-10-24,55.61
2012-10-25,55.55
2012-10-26,55.48
2012-10-31,55.96
2012-11-01,56.15
2012-11-02,57.39
2012-11-05,56.21
2012-11-06,56.54
2012-11-07,56.63
2012-11-08,55.6
2012-11-09,55.6
2012-11-12,56.0
2012-11-13,55.06
2012-11-14,54.76
2012-11-15,53.59
2012-11-16,53.59
2012-11-19,54.81
2012-11-20,55.09
2012-11-21,55.97
2012-11-23,56.19
2012-11-26,56.25
2012-11-27,55.46
2012-11-28,54.16
2012-11-29,55.75
2012-11-30,55.86
2012-12-03,56.09
2012-12-04,55.9
2012-12-05,55.89
2012-12-06,56.3
2012-12-07,56.25
2012-12-10,56.67
2012-12-11,57.0
2012-12-12,57.35
2012-12-13,57.66
2012-12-14,57.51
2012-12-17,56.9
2012-12-18,57.75
2012-12-19,57.42
2012-12-20,56.89
2012-12-21,57.19
2012-12-24,57.55
2012-12-26,57.62
2012-12-27,57.16
2012-12-28,56.44
2012-12-31,56.47
2013-01-02,58.33
2013-01-03,58.8
2013-01-04,59.08
2013-01-07,59.28
2013-01-08,59.68
2013-01-09,60.42
2013-01-10,60.44
2013-01-11,60.5
2013-01-14,60.78
2013-01-15,60.15
2013-01-16,60.82
2013-01-17,61.1
2013-01-18,59.87
2013-01-22,59.62
2013-01-23,59.22
2013-01-24,59.14
2013-01-25,59.57
2013-01-28,59.36
2013-01-29,59.08
2013-01-30,59.24
2013-01-31,59.37
2013-02-01,59.33
2013-02-04,59.46
2013-02-05,59.78
2013-02-06,59.93
2013-02-07,60.56
2013-02-08,62.06
2013-02-11,61.7
2013-02-12,62.09
2013-02-13,62.45
2013-02-14,62.08
2013-02-15,62.57
2013-02-19,61.67
2013-02-20,62.06
2013-02-21,61.87
2013-02-22,61.86
2013-02-25,62.77
2013-02-26,62.06
2013-02-27,61.73
2013-02-28,62.43
2013-03-01,61.84
2013-03-04,62.22
2013-03-05,63.26
2013-03-06,64.41
2013-03-07,64.73
2013-03-08,64.66
2013-03-11,64.73
2013-03-12,65.63
2013-03-13,65.24
2013-03-14,65.42
2013-03-15,65.64
2013-03-18,65.06
2013-03-19,65.99
2013-03-20,65.45
2013-03-21,65.83
2013-03-22,65.59
2013-03-25,66.59
2013-03-26,66.4
2013-03-27,66.6
2013-03-28,67.31
2013-04-01,67.42
2013-04-02,67.38
2013-04-03,67.66
2013-04-04,66.42
2013-04-05,65.77
2013-04-08,65.5
2013-04-09,65.64
2013-04-10,65.45
2013-04-11,65.47
2013-04-12,65.46
2013-04-15,65.53
2013-04-16,64.5
2013-04-17,64.12
2013-04-18,64.04
2013-04-19,65.33
2013-04-22,67.12
2013-04-23,66.81
2013-04-24,67.41
2013-04-25,67.75
2013-04-26,68.12
2013-04-29,68.01
2013-04-30,67.88
2013-05-01,68.25
2013-05-02,68.43
2013-05-03,69.92
2013-05-06,70.22
2013-05-07,70.07
2013-05-08,69.92
2013-05-09,70.25
2013-05-10,70.16
2013-05-13,70.09
2013-05-14,69.95
2013-05-15,71.33
2013-05-16,72.61
2013-05-17,72.28
2013-05-20,73.31
2013-05-21,74.47
2013-05-22,75.43
2013-05-23,73.88
2013-05-24,74.09
2013-05-28,75.91
2013-05-29,75.8
2013-05-30,76.02
2013-05-31,76.13
2013-06-03,75.89
2013-06-04,76.5
2013-06-05,75.98
2013-06-06,74.75
2013-06-07,76.68
2013-06-10,77.98
2013-06-11,77.61
2013-06-12,76.94
2013-06-13,74.46
2013-06-14,74.79
2013-06-17,73.69
2013-06-18,74.08
2013-06-19,74.92
2013-06-20,73.76
2013-06-21,73.38
2013-06-24,72.57
2013-06-25,72.63
2013-06-26,73.64
2013-06-27,74.38
2013-06-28,75.01
2013-07-01,75.53
2013-07-02,75.43
2013-07-03,74.02
2013-07-05,75.31
2013-07-08,76.91
2013-07-09,77.74
2013-07-10,77.39
2013-07-11,77.54
2013-07-12,77.33
2013-07-15,78.61
2013-07-16,78.09
2013-07-17,75.35
2013-07-18,75.44
2013-07-19,73.62
2013-07-22,74.43
2013-07-23,75.03
2013-07-24,74.85
2013-07-25,75.06
2013-07-26,75.5
2013-07-29,75.16
2013-07-30,75.48
2013-07-31,75.15
2013-08-01,74.53
2013-08-02,75.62
2013-08-05,75.47
2013-08-06,75.87
2013-08-07,75.46
2013-08-08,75.79
2013-08-09,76.18
2013-08-12,75.11
2013-08-13,75.49
2013-08-14,76.04
2013-08-15,75.27
2013-08-16,74.86
2013-08-19,75.12
2013-08-20,74.41
2013-08-21,74.01
2013-08-22,73.66
2013-08-23,73.87
2013-08-26,73.76
2013-08-27,72.8
2013-08-28,71.7
2013-08-29,71.81
2013-08-30,72.15
2013-09-03,72.59
2013-09-04,72.52
2013-09-05,73.16
2013-09-06,73.92
2013-09-09,73.59
2013-09-10,74.22
2013-09-11,74.7
2013-09-12,75.29
2013-09-13,75.58
2013-09-16,76.34
2013-09-17,75.6
2013-09-18,76.99
2013-09-19,77.81
2013-09-20,77.62
2013-09-23,77.29
2013-09-24,76.39
2013-09-25,76.13
2013-09-26,76.0
2013-09-27,76.06
2013-09-30,74.97
2013-10-01,75.64
2013-10-02,75.13
2013-10-03,74.11
2013-10-04,73.88
2013-10-07,73.5
2013-10-08,73.03
2013-10-09,72.38
2013-10-10,73.19
2013-10-11,74.67
2013-10-14,75.33
2013-10-15,75.63
2013-10-16,75.64
2013-10-17,77.94
2013-10-18,80.11
2013-10-21,80.47
2013-10-22,80.77
2013-10-23,80.56
2013-10-24,80.77
2013-10-25,80.76
2013-10-28,82.72
2013-10-29,83.12
2013-10-30,83.7
2013-10-31,82.79
2013-11-01,82.12
2013-11-04,82.41
2013-11-05,81.63
2013-11-06,82.55
2013-11-07,82.33
2013-11-08,81.31
2013-11-11,81.59
2013-11-12,81.23
2013-11-13,80.57
2013-11-14,81.61
2013-11-15,83.03
2013-11-18,82.85
2013-11-19,82.38
2013-11-20,82.96
2013-11-21,82.63
2013-11-22,83.92
2013-11-25,84.32
2013-11-26,84.75
2013-11-27,85.26
2013-11-29,85.88
2013-12-02,86.02
2013-12-03,84.89
2013-12-04,84.21
2013-12-05,84.27
2013-12-06,85.59
2013-12-09,86.25
2013-12-10,85.38
2013-12-11,85.24
2013-12-12,83.78
2013-12-13,83.32
2013-12-16,83.96
2013-12-17,84.67
2013-12-18,84.3
2013-12-19,85.95
2013-12-20,86.72
2013-12-23,88.0
2013-12-24,88.34
2013-12-26,88.9
2013-12-27,88.82
2013-12-30,89.19
2013-12-31,89.87
2014-01-02,90.9
2014-01-03,89.15
2014-01-06,89.7
2014-01-07,90.17
2014-01-08,88.66
2014-01-09,89.89
2014-01-10,89.26
2014-01-13,88.52
2014-01-14,87.08
2014-01-15,87.46
2014-01-16,88.0
2014-01-17,91.83
2014-01-21,91.97
2014-01-22,90.64
2014-01-23,90.49
2014-01-24,88.56
2014-01-27,87.15
2014-01-28,85.85
2014-01-29,86.29
2014-01-30,86.45
2014-01-31,85.28
2014-02-03,84.99
2014-02-04,83.19
2014-02-05,83.51
2014-02-06,84.5
2014-02-07,85.96
2014-02-10,87.83
2014-02-11,88.36
2014-02-12,88.69
2014-02-13,88.37
2014-02-14,88.86
2014-02-18,88.8
2014-02-19,88.89
2014-02-20,88.8
2014-02-21,89.06
2014-02-24,88.79
2014-02-25,90.0
2014-02-26,90.16
2014-02-27,89.65
2014-02-28,90.25
2014-03-03,90.6
2014-03-04,91.05
2014-03-05,92.59
2014-03-06,92.56
2014-03-07,94.11
2014-03-10,93.62
2014-03-11,93.83
2014-03-12,92.68
2014-03-13,93.2
2014-03-14,90.55
2014-03-17,90.51
2014-03-18,91.27
2014-03-19,91.67
2014-03-20,90.48
2014-03-21,92.78
2014-03-24,91.64
2014-03-25,91.37
2014-03-26,91.36
2014-03-27,89.7
2014-03-28,90.27
2014-03-31,91.08
2014-04-01,90.4
2014-04-02,90.85
2014-04-03,90.67
2014-04-04,91.17
2014-04-07,89.03
2014-04-08,86.63
2014-04-09,86.9
2014-04-10,88.47
2014-04-11,84.9
2014-04-14,85.09
2014-04-15,85.87
2014-04-16,86.84
2014-04-17,87.16
2014-04-21,86.38
2014-04-22,86.71
2014-04-23,87.01
2014-04-24,87.26
2014-04-25,87.02
2014-04-28,87.44
2014-04-29,87.34
2014-04-30,87.61
2014-05-01,87.53
2014-05-02,86.77
2014-05-05,86.0
2014-05-06,87.25
2014-05-07,86.79
2014-05-08,87.88
2014-05-09,88.46
2014-05-12,89.42
2014-05-13,89.65
2014-05-14,89.17
2014-05-15,88.2
2014-05-16,87.6
2014-05-19,87.18
2014-05-20,87.82
2014-05-21,87.57
2014-05-22,87.79
2014-05-23,88.11
2014-05-27,89.6
2014-05-28,91.31
2014-05-29,91.12
2014-05-30,91.0
2014-06-02,91.79
2014-06-03,91.61
2014-06-04,91.59
2014-06-05,91.92
2014-06-06,92.94
2014-06-09,95.08
2014-06-10,95.09
2014-06-11,94.94
2014-06-12,95.35
2014-06-13,94.95
2014-06-16,94.36
2014-06-17,94.37
2014-06-18,94.75
2014-06-19,95.46
2014-06-20,95.58
2014-06-23,95.33
2014-06-24,95.09
2014-06-25,94.26
2014-06-26,94.83
2014-06-27,94.25
2014-06-30,95.0
2014-07-01,95.42
2014-07-02,95.19
2014-07-03,95.58
2014-07-07,95.5
2014-07-08,94.92
2014-07-09,95.44
2014-07-10,93.55
2014-07-11,94.27
2014-07-14,95.23
2014-07-15,94.79
2014-07-16,94.81
2014-07-17,93.96
2014-07-18,93.32
2014-07-21,93.29
2014-07-22,93.51
2014-07-23,93.19
2014-07-24,93.33
2014-07-25,92.74
2014-07-28,91.9
2014-07-29,91.83
2014-07-30,92.11
2014-07-31,90.07
2014-08-01,87.41
2014-08-04,86.6
2014-08-05,86.65
2014-08-06,86.04
2014-08-07,86.79
2014-08-08,86.09
2014-08-11,87.92
2014-08-12,87.0
2014-08-13,87.44
2014-08-14,87.5
2014-08-15,87.78
2014-08-18,87.29
2014-08-19,87.58
2014-08-20,88.01
2014-08-21,88.64
2014-08-22,88.89
2014-08-25,89.56
2014-08-26,89.61
2014-08-27,89.25
2014-08-28,88.84
2014-08-29,89.37
2014-09-02,89.9
2014-09-03,90.13
2014-09-04,90.11
2014-09-05,89.64
2014-09-08,89.4
2014-09-09,88.85
2014-09-10,88.1
2014-09-11,88.01
2014-09-12,88.18
2014-09-15,88.35
2014-09-16,87.16
2014-09-17,88.61
2014-09-18,89.33
2014-09-19,90.68
2014-09-22,89.58
2014-09-23,88.55
2014-09-24,88.47
2014-09-25,88.51
2014-09-26,87.16
2014-09-29,87.63
2014-09-30,88.2
2014-10-01,86.9
2014-10-02,86.39
2014-10-03,86.66
2014-10-06,87.68
2014-10-07,86.45
2014-10-08,85.41
2014-10-09,87.33
2014-10-10,85.78
2014-10-13,84.76
2014-10-14,83.27
2014-10-15,81.3
2014-10-16,80.29
2014-10-17,80.91
2014-10-20,82.79
2014-10-21,84.7
2014-10-22,85.62
2014-10-23,85.13
2014-10-24,85.69
2014-10-27,86.01
2014-10-28,87.07
2014-10-29,88.24
2014-10-30,88.59
2014-10-31,89.94
2014-11-03,90.32
2014-11-04,90.62
2014-11-05,91.76
2014-11-06,92.13
2014-11-07,91.71
2014-11-10,92.21
2014-11-11,92.28
2014-11-12,91.16
2014-11-13,91.7
2014-11-14,91.07
2014-11-17,90.24
2014-11-18,90.21
2014-11-19,90.3
2014-11-20,89.83
2014-11-21,91.66
2014-11-24,90.8
2014-11-25,91.2
2014-11-26,91.71
2014-11-28,91.61
2014-12-01,92.07
2014-12-02,92.62
2014-12-03,92.61
2014-12-04,91.85
2014-12-05,92.29
2014-12-08,92.68
2014-12-09,92.19
2014-12-10,92.86
2014-12-11,93.11
2014-12-12,92.4
2014-12-15,91.44
2014-12-16,89.37
2014-12-17,88.56
2014-12-18,91.7
2014-12-19,92.96
2014-12-22,92.99
2014-12-23,93.7
2014-12-24,93.96
2014-12-26,94.2
2014-12-29,94.0
2014-12-30,94.23
2014-12-31,94.65
2015-01-02,93.17
2015-01-05,92.46
2015-01-06,90.79
2015-01-07,91.01
2015-01-08,91.44
2015-01-09,91.58
2015-01-12,90.5
2015-01-13,90.27
2015-01-14,87.44
2015-01-15,87.5
2015-01-16,85.54
2015-01-20,86.46
2015-01-21,87.56
2015-01-22,84.5
2015-01-23,84.43
2015-01-26,83.78
2015-01-27,82.5
2015-01-28,82.8
2015-01-29,82.07
2015-01-30,82.12
2015-02-02,80.96
2015-02-03,82.58
2015-02-04,83.5
2015-02-05,84.25
2015-02-06,85.11
2015-02-09,84.53
2015-02-10,85.6
2015-02-11,85.87
2015-02-12,80.03
2015-02-13,79.44
2015-02-17,77.16
2015-02-18,78.72
2015-02-19,79.89
2015-02-20,78.22
2015-02-23,79.99
2015-02-24,80.3
2015-02-25,81.16
2015-02-26,83.01
2015-02-27,83.25
2015-03-02,81.73
2015-03-03,80.99
2015-03-04,81.55
2015-03-05,80.66
2015-03-06,80.63
2015-03-09,80.15
2015-03-10,79.73
2015-03-11,79.4
2015-03-12,80.1
2015-03-13,81.5
2015-03-16,80.88
2015-03-17,81.2
2015-03-18,80.58
2015-03-19,81.84
2015-03-20,81.79
2015-03-23,82.7
2015-03-24,82.04
2015-03-25,81.42
2015-03-26,79.67
2015-03-27,78.4
2015-03-30,78.35
2015-03-31,77.89
2015-04-01,78.05
2015-04-02,78.93
2015-04-06,79.34
2015-04-07,78.59
2015-04-08,78.42
2015-04-09,78.63
2015-04-10,79.42
2015-04-13,79.73
2015-04-14,79.6
2015-04-15,79.43
2015-04-16,79.43
2015-04-17,78.4
2015-04-20,77.39
2015-04-21,77.38
2015-04-22,77.41
2015-04-23,78.06
2015-04-24,78.3
2015-04-27,77.83
2015-04-28,77.69
2015-04-29,77.13
2015-04-30,77.04
2015-05-01,77.85
2015-05-04,77.96
2015-05-05,77.98
2015-05-06,78.7
2015-05-07,77.84
2015-05-08,78.89
2015-05-11,79.05
2015-05-12,79.15
2015-05-13,79.5
2015-05-14,80.34
2015-05-15,80.9
2015-05-18,80.28
2015-05-19,80.37
2015-05-20,81.41
2015-05-21,80.54
2015-05-22,80.84
2015-05-26,81.12
2015-05-27,80.45
2015-05-28,79.97
2015-05-29,80.04
2015-06-01,79.94
2015-06-02,79.26
2015-06-03,80.32
2015-06-04,80.05
2015-06-05,79.74
2015-06-08,79.43
2015-06-09,78.88
2015-06-10,79.2
2015-06-11,80.34
2015-06-12,80.43
2015-06-15,79.0
2015-06-16,79.04
2015-06-17,79.64
2015-06-18,80.24
2015-06-19,80.52
2015-06-22,80.68
2015-06-23,81.44
2015-06-24,80.94
2015-06-25,80.99
2015-06-26,80.17
2015-06-29,79.22
2015-06-30,78.17
2015-07-01,78.64
2015-07-02,78.69
2015-07-06,77.55
2015-07-07,77.56
2015-07-08,76.89
2015-07-09,76.63
2015-07-10,77.31
2015-07-13,77.97
2015-07-14,78.6
2015-07-15,79.01
2015-07-16,79.0
2015-07-17,78.74
2015-07-20,79.2
2015-07-21,79.2
2015-07-22,78.8
2015-07-23,77.7
2015-07-24,76.65
2015-07-27,75.44
2015-07-28,75.12
2015-07-29,75.11
2015-07-30,75.79
2015-07-31,76.39
2015-08-03,75.86
2015-08-04,75.77
2015-08-05,76.35
2015-08-06,75.65
2015-08-07,75.0
2015-08-10,79.69
2015-08-11,80.43
2015-08-12,80.72
2015-08-13,80.85
2015-08-14,80.51
2015-08-17,80.39
2015-08-18,81.05
2015-08-19,80.92
2015-08-20,80.11
2015-08-21,78.12
2015-08-24,73.36
2015-08-25,76.27
2015-08-26,75.39
2015-08-27,75.88
2015-08-28,76.32
2015-08-31,76.26
2015-09-01,74.85
2015-09-02,74.9
2015-09-03,75.38
2015-09-04,74.28
2015-09-08,75.58
2015-09-09,76.08
2015-09-10,75.15
2015-09-11,75.08
2015-09-14,75.16
2015-09-15,75.46
2015-09-16,76.46
2015-09-17,77.46
2015-09-18,76.05
2015-09-21,76.42
2015-09-22,75.61
2015-09-23,75.51
2015-09-24,74.99
2015-09-25,75.39
2015-09-28,74.46
2015-09-29,73.3
2015-09-30,73.89
2015-10-01,74.16
2015-10-02,72.7
2015-10-05,75.05
2015-10-06,77.24
2015-10-07,76.81
2015-10-08,76.99
2015-10-09,77.45
2015-10-12,77.16
2015-10-13,76.85
2015-10-14,76.41
2015-10-15,77.0
2015-10-16,77.08
2015-10-19,76.95
2015-10-20,77.05
2015-10-21,77.29
2015-10-22,73.06
2015-10-23,72.82
2015-10-26,73.3
2015-10-27,73.79
2015-10-28,74.35
2015-10-29,74.15
2015-10-30,74.08
2015-11-02,73.43
2015-11-03,74.15
2015-11-04,74.31
2015-11-05,74.15
2015-11-06,74.56
2015-11-09,74.08
2015-11-10,73.12
2015-11-11,73.46
2015-11-12,72.72
2015-11-13,71.69
2015-11-16,70.83
2015-11-17,71.92
2015-11-18,71.13
2015-11-19,72.1
2015-11-20,72.88
2015-11-23,72.46
2015-11-24,71.87
2015-11-25,71.7
2015-11-27,71.8
2015-11-30,71.85
2015-12-01,72.0
2015-12-02,72.14
2015-12-03,71.41
2015-12-04,70.5
2015-12-07,70.82
2015-12-08,70.04
2015-12-09,69.44
2015-12-10,69.74
2015-12-11,69.04
2015-12-14,68.99
2015-12-15,69.75
2015-12-16,70.71
2015-12-17,70.79
2015-12-18,69.13
2015-12-21,68.15
2015-12-22,68.74
2015-12-23,69.05
2015-12-24,69.74
2015-12-28,70.0
2015-12-29,70.28
2015-12-30,70.51
2015-12-31,70.01
2016-01-04,68.09
2016-01-05,67.37
2016-01-06,65.24
2016-01-07,63.31
2016-01-08,64.18
2016-01-11,63.74
2016-01-12,64.8
2016-01-13,63.65
2016-01-14,62.85
2016-01-15,62.03
2016-01-19,63.41
2016-01-20,61.54
2016-01-21,63.0
2016-01-22,58.39
2016-01-25,54.46
2016-01-26,55.2
2016-01-27,55.37
2016-01-28,54.68
2016-01-29,53.18
2016-02-01,53.41
2016-02-02,54.33
2016-02-03,54.0
2016-02-04,54.08
2016-02-05,54.72
2016-02-08,53.24
2016-02-09,52.26
2016-02-10,53.0
2016-02-11,51.22
2016-02-12,51.88
2016-02-16,53.01
2016-02-17,53.5
2016-02-18,53.5
2016-02-19,54.25
2016-02-22,55.21
2016-02-23,55.52
2016-02-24,54.45
2016-02-25,54.78
2016-02-26,55.71
2016-02-29,55.3
2016-03-01,56.03
2016-03-02,56.88
2016-03-03,57.16
2016-03-04,58.44
2016-03-07,58.0
2016-03-08,58.84
2016-03-09,59.73
2016-03-10,59.29
2016-03-11,59.52
2016-03-14,59.51
2016-03-15,59.36
2016-03-16,58.91
2016-03-17,59.55
2016-03-18,60.31
2016-03-21,60.99
2016-03-22,60.77
2016-03-23,60.7
2016-03-24,60.22
2016-03-28,60.77
2016-03-29,60.11
2016-03-30,60.98
2016-03-31,60.51
2016-04-01,60.98
2016-04-04,61.01
